+-------------+ Condor Instruments Report +-------------+
SOFTWARE_VERSION : 1.0.13
SUBJECT_NAME : Piloto ActTrust
SUBJECT_GENDER : Other
SUBJECT_DATE_OF_BIRTH : 01/01/2000
SUBJECT_DESCRIPTION : Primeiro dia de teste piloto
DEVICE_ID : 3052
DEVICE_MODEL : ActTrust1
HARDWARE_VERSION : 3.5
FIRMWARE_VERSION : 3.8
MEMORY_SIZE : 7987712
LOG_SIZE : 1293039
BATTERY_VOLTAGE : 4.21875
ERROR_FLAG : 0
ERROR_CODE : 0
POWER_DOWN_FLAG : 0
TAT_THRESHOLD : 1024
ORIENTATION : 0
MODE : PIM/TAT/ZCM
INTERVAL : 1
DATA_CORRECTION : 0
DATA_CORRECTION_DESCRIPTION : Nenhum
DATE_TIME : 11/04/2022 13:42:22
+-------------------------------------------------------+
DATE/TIME;PIM
21/03/2022 09:47:53;0
21/03/2022 09:47:54;0
21/03/2022 09:47:55;0
21/03/2022 09:47:56;0
21/03/2022 09:47:57;0
21/03/2022 09:47:58;0
21/03/2022 09:47:59;0
21/03/2022 09:48:00;0
21/03/2022 09:48:01;0
21/03/2022 09:48:02;6
21/03/2022 09:48:03;0
21/03/2022 09:48:04;0
21/03/2022 09:48:05;0
21/03/2022 09:48:06;0
21/03/2022 09:48:07;0
21/03/2022 09:48:08;0
21/03/2022 09:48:09;0
21/03/2022 09:48:10;0
21/03/2022 09:48:11;0
21/03/2022 09:48:12;0
21/03/2022 09:48:13;0
21/03/2022 09:48:14;0
21/03/2022 09:48:15;0
21/03/2022 09:48:16;0
21/03/2022 09:48:17;0
21/03/2022 09:48:18;0
21/03/2022 09:48:19;0
21/03/2022 09:48:20;0
21/03/2022 09:48:21;0
21/03/2022 09:48:22;0
21/03/2022 09:48:23;0
21/03/2022 09:48:24;0
21/03/2022 09:48:25;0
21/03/2022 09:48:26;0
21/03/2022 09:48:27;0
21/03/2022 09:48:28;0
21/03/2022 09:48:29;0
21/03/2022 09:48:30;0
21/03/2022 09:48:31;0
21/03/2022 09:48:32;0
21/03/2022 09:48:33;0
21/03/2022 09:48:34;0
21/03/2022 09:48:35;0
21/03/2022 09:48:36;0
21/03/2022 09:48:37;0
21/03/2022 09:48:38;0
21/03/2022 09:48:39;0
21/03/2022 09:48:40;0
21/03/2022 09:48:41;0
21/03/2022 09:48:42;0
21/03/2022 09:48:43;0
21/03/2022 09:48:44;0
21/03/2022 09:48:45;0
21/03/2022 09:48:46;0
21/03/2022 09:48:47;0
21/03/2022 09:48:48;0
21/03/2022 09:48:49;0
21/03/2022 09:48:50;0
21/03/2022 09:48:51;0
21/03/2022 09:48:52;0
21/03/2022 09:48:53;0
21/03/2022 09:48:54;0
